location,size,total_sqft,bath,balcony,age,price
Nagarbhavi,3,1200,4,2,6.775334135,205
Green Glen Layout,4,3270,4,3,6.775334135,205
Kudlu Gate,4,3850,6,0,6.775334135,205
Banashankari,3,1886,3,2,6.775568399,205
5th Block Hbr Layout,5,1200,5,,6.775568399,205
5th Block Hbr Layout,5,1200,5,,6.775568399,205
"Bellandur, ",4,3160,4,3,6.776381473,206
Dairy Circle,3,2048,3,2,6.776381473,206
Old Airport Road,4,2774,4,,6.776381473,207
Kumara Park,3,2000,3,3,6.776730281,207
Old Madras Road,3,2266,3,2,6.776730281,207
Old Madras Road,4,3630,6,1,6.776730281,207
Old Airport Road,4,2774,4,3,6.777375019,208
Old Airport Road,4,2774,4,3,6.777375019,208
Whitefield,3,3450,4,2,6.777375019,208
Old Airport Road,4,2774,4,3,6.777764029,208
Hegde Nagar,6,3000,7,2,6.777764029,210
Ramaswamy Palya - Kammanahalli Main Road,4,1200,4,0,6.777764029,210
Mico Layout,9,5000,9,3,6.778112479,210
Ulsoor,9,2300,8,1,6.778112479,210
Kadugodi,4,3750,4,0,6.778112479,210
frazertown,3,2000,3,2,6.77840388,210
Padmanabhanagar,4,3400,3,1,6.77840388,210
Vijayanagar,6,1230,4,1,6.77840388,210
1st Phase JP Nagar,3,2065,4,1,6.778507366,210
Koramangala,3,1975,3,,6.778507366,210
Whitefield,4,3537,5,3,6.778507366,210
Sarjapur  Road,3,2720,5,,6.778756691,210
Thigalarapalya,4,2912,6,2,6.778756691,210
Cottonpet,5,958,3,1,6.778756691,210
Lakkasandra,7,1500,6,0,6.778777872,210
3rd Block Hrbr Layout,4,1200,3,1,6.778777872,210
Vishveshwarya Layout,4,7000,4,,6.778777872,210
Old Madras Road,3,2990,5,1,6.779487239,210
1st Phase JP Nagar,3,2180,3,2,6.779487239,210
1st Block Koramangala,3,2350,3,2,6.779487239,210
Choodasandra,4,2429,3,1,6.782556861,210
Nagarbhavi,4,1200,4,3,6.782556861,210
Koramangala,3,1744,4,1,6.782556861,210
Koramangala,3,1710,3,2,6.783950659,210
Cambridge Layout,3,2098,3,1,6.783950659,210
Sarvabhouma Nagar,5,1500,5,2,6.783950659,210
Maruthi Sevanagar,4,2100,3,0,6.784282448,210
Yelahanka,5,1330,5,0,6.784282448,210
Chamrajpet,4,1660.4,4,2,6.784282448,211
Langford Town,4,697Sq. Meter,4,2,6.784351388,211
Sarjapur  Road,4,2880,3,2,6.784351388,211
Hebbal,4,2483,5,2,6.784351388,212
Marathahalli,4,4000,5,,6.785460273,212
Marathahalli,4,4000,5,,6.785460273,212
Kaggalipura,4,3150,5,1,6.785460273,212
Old Madras Road,4,3630 - 3800,6,0,6.787648529,212.5
Yelahanka,5,3050,5,1,6.787648529,213
"Pai layout , Mahadevapura",6,2700,4,2,6.787648529,214
"Banaswadi, ",4,3161,4,3,6.788986819,214
Ulsoor,3,2135,3,2,6.788986819,215
Hebbal,4,2483,5,2,6.788986819,215
Hebbal Kempapura,4,1200,4,2,6.789870886,215
Kanaka Nagar,3,2479.13,3,1,6.789870886,215
Mathikere,3,1095,3,0,6.789870886,215
Sarjapur  Road,4,1750,3,2,6.790821808,215
Sarjapur  Road,4,2383,5,1,6.790821808,215
Munnekollal,9,1200,9,3,6.790821808,215
Kaverappa Layout,4,3535,4,2,6.790966649,215
Raja Rajeshwari Nagar,8,6000,8,3,6.790966649,215
RMV 2nd Stage,2,1200,2,1,6.790966649,216
Domlur,2,1206,2,1,6.791139211,217
Bommenahalli,3,15Acres,3,1,6.791139211,217
Green Glen Layout,4,3150,4,3,6.791139211,218
Whitefield,4,3565,4,0,6.791301917,218
Whitefield,4,60,4,2,6.791301917,218
Postal Colony,2,1500,1,0,6.791301917,218
Kundalahalli Colony,7,1400,7,,6.791319685,218
Hebbal,3,2250,3,,6.791319685,219
2nd Stage Nagarbhavi,4,1500,4,2,6.791319685,220
Raja Rajeshwari Nagar,4,1200,4,0,6.791701023,220
Kanakpura Road,4,2689,6,2,6.791701023,220
Haralur Road,4,2750,4,0,6.791701023,220
Brigade Road,2,1420,1,0,6.791912797,220
Yelachenahalli,4,1800,3,1,6.791912797,220
Marathahalli,4,3951,4,2,6.791912797,220
7th Phase JP Nagar,4,1500,5,3,6.792255503,220
Nobo Nagar,6,1500,7,3,6.792255503,220
JP Nagar,4,1650,3,1,6.792255503,220
Iblur Village,3,2300,3,1,6.793799381,220
Marathahalli,4,3895,4,3,6.793799381,220
Yeshwanthpur,4,3600,5,,6.793799381,220
Marathahalli,4,4000,4,3,6.796332429,220
5th Block Hbr Layout,5,1200,6,1,6.796332429,220
Marathahalli,4,4000,4,3,6.796332429,220
Rachenahalli,4,3657,5,,6.798690628,220
Meenakshi Layout,8,1200,7,0,6.798690628,220
Yelahanka,5,4000,5,2,6.798690628,220
Housing Board Layout Vijay Nagar,8,1200,8,2,6.798993828,220
HSR Layout,4,2792,4,1,6.798993828,220
Marathahalli,4,3940,4,3,6.798993828,220
Prithvi Layout,3,2273,4,3,6.799144502,220
Hulimavu,3,3035,5,3,6.799144502,220
Rajaji Nagar,3,1640,3,2,6.799144502,220
Jayamahal,3,1800,3,1,6.801245634,220
Singasandra,6,1200,6,3,6.801245634,220
Hebbal,8,6000,8,0,6.801245634,220
Dollars Layout,3,2456,3,3,6.801526302,220
Indira Nagar,3,1650,3,3,6.801526302,220
Frazer Town,3,2079,3,3,6.801526302,220
BTM 2nd Stage,3,2200,3,3,6.802133796,220
CV Raman Nagar,4,1100,4,2,6.802133796,220
Rajaji Nagar,3,1640,3,3,6.802133796,220
Marathahalli,4,3855,4,3,6.802426876,220
Judicial Layout,3,1200,4,1,6.802426876,220
BTM Layout,3,2400,3,2,6.802426876,220
Hebbal Kempapura,5,2800,5,1,6.804016971,220
Basavangudi,6,1214,3,0,6.804016971,220
Ramagondanahalli,4,2787,5,2,6.804016971,220
Thanisandra,4,3671,4,1,6.804165947,220
Banaswadi,6,1200,6,2,6.804165947,220
4th T block Jayanagar,3,2100,3,3,6.804165947,220
Hoodi,4,3385,4,1,6.805948234,220
Hulimavu,1,500,1,3,6.805948234,220
EPIP Zone,4,3360,5,2,6.805948234,221
Sarjapur  Road,4,3418,,,6.807573257,222
1st Phase JP Nagar,4,2615,5,3,6.807573257,222
Konanakunte,3,2791,3,1,6.807573257,223
Rajaji Nagar,3,1640,3,3,6.808273468,223
2nd Block Jayanagar,3,1718,3,3,6.808273468,223
Yelahanka,4,2650,4,1,6.808273468,223
Dairy Circle,3,1980,3,2,6.809582978,224
Whitefield,4,3200,4,3,6.809582978,224
Rajaji Nagar,3,1720,3,2,6.809582978,224
Hennur Road,4,2957 - 3450,,,6.80962742,224.5
Old Madras Road,4,3630 - 3800,6,0,6.80962742,224.5
Ramamurthy Nagar,4,3700,4,1,6.80962742,225
Vishveshwarya Layout,7,4000,7,2,6.810646579,225
Sarjapur  Road,4,2230,4,3,6.810646579,225
Dairy Circle,3,1855,3,1,6.810646579,225
Uttarahalli,6,1200,4,2,6.812010802,225
Kempapura,5,4200,5,2,6.812010802,225
Kanakpura Road,4,3500,6,2,6.812010802,225
Patelappa Layout,3,1200,3,3,6.812229726,225
Vijayanagar,2,1380,2,0,6.812229726,225
Indira Nagar,3,2070,3,2,6.812229726,225
Uttarahalli,7,1200,7,2,6.812372827,225
Thigalarapalya,4,3122,5,2,6.812372827,225
1st Phase JP Nagar,3,2059,3,2,6.812372827,225
BEML Layout,5,2400,4,1,6.812452068,225
Hennur Road,3,2651,2,2,6.812452068,225
Raja Rajeshwari Nagar,8,4800,8,,6.812452068,225
Mahalakshmi Puram,2,1290,1,0,6.812864984,225
EPIP Zone,4,3360,5,0,6.812864984,225
8th Phase JP Nagar,9,1200,8,,6.812864984,225
Cottonpet,4,1750,2,1,6.813064895,225
2nd Stage Nagarbhavi,4,1200,4,1,6.813064895,225
GKW Layout,4,1350,4,2,6.813064895,225
Billekahalli,3,2968,3,,6.816515651,225
Arekere,8,1200,8,2,6.816515651,225
Yediyur,4,1140,3,2,6.816515651,225
Hebbal,4,1200,4,2,6.817154256,225
Old Madras Road,4,4000,4,2,6.817154256,225
Whitefield,4,2900,4,3,6.817154256,225
Vidyaranyapura,5,2640,6,1,6.817606266,225
Munivenkatppa Layout,4,4500,3,0,6.817606266,225
Bidadi,4,3600,4,0,6.817606266,225
Raja Rajeshwari Nagar,8,3450,7,2,6.81845289,225
Whitefield,4,2064,5,2,6.81845289,225
AECS LAYOUT A-BLOCK Singasandra,5,1200,5,1,6.81845289,225
Ramanjaneyanagar,4,2200,3,1,6.818759161,225
Nagarbhavi,3,1200,3,2,6.818759161,225
Sarjapur  Road,4,3420,4,2,6.818759161,225
Ashraya Layout,6,5100,7,,6.819396084,225
Sarjapur  Road,4,2500,4,3,6.819396084,225
Kaikondrahalli,6,3381,6,3,6.819396084,225
Harlur,4,2990,4,1,6.819804607,225
Rajaji Nagar,2,1314,2,0,6.819804607,225
Jigani,4,3293 - 5314,,,6.819804607,226
Thanisandra,4,3216,4,1,6.821861406,226
Hebbal,3,1320,3,3,6.821861406,226
Whitefield,4,4075,5,3,6.821861406,226
Nagarbhavi,3,1200,3,2,6.821881251,226
Hebbal,3,2466 - 2856,,,6.821881251,226.5
BEML Layout,2,2400,2,1,6.821881251,228
Nagarbhavi,3,1200,3,2,6.82237746,228
5th Phase JP Nagar,4,2400,4,1,6.82237746,228
Sarjapur  Road,4,3425 - 3435,6,0,6.82237746,228.5
Rajaji Nagar,3,1640,3,2,6.822667495,229
Jakkur,4,2249.81 - 4112.19,,,6.822667495,229
Thigalarapalya,4,3122,6,2,6.822667495,230
Binny Mills Employees Colony,4,1500,4,2,6.823123993,230
Whitefield,4,3252,4,1,6.823123993,230
ITI Employees Layout,4,1200,4,1,6.823123993,230
2Electronic City Phase II,27,8000,27,0,6.823274165,230
Shanthala Nagar,2,1450,1,0,6.823274165,230
Mahadevpura,4,3555,4,1,6.823274165,230
Hebbal,4,3067,4,2,6.826684184,230
Green Glen Layout,4,3250,4,3,6.826684184,230
BCC Layout,4,1500,5,1,6.826684184,230
Hebbal,4,3067,4,3,6.826790751,230
Sarjapur  Road,4,1152,4,1,6.826790751,230
Green Glen Layout,4,3250,4,,6.826790751,230
Bellandur,4,3016,4,3,6.827612966,230
Hebbal,4,2483,5,2,6.827612966,230
D Group Employees Layout,4,1200,4,1,6.827612966,230
Kothanur,4,3401,5,,6.827713921,230
Richards Town,3,1800,3,0,6.827713921,230
Rajaji Nagar,3,1640,3,3,6.827713921,230
Jigani,4,3170,5,2,6.827844193,230
Bellandur,3,2666,3,1,6.827844193,230
ISRO Layout,6,1200,6,,6.827844193,230
Cambridge Layout,3,1950,3,3,6.829170797,230
Vijayanagar,1,2400,2,0,6.829170797,230
Munnekollal,10,1200,8,3,6.829170797,230
Marathahalli,4,3951,4,3,6.830319022,230
8th Phase JP Nagar,4,1800,4,0,6.830319022,230
HBR Layout,3,1800,2,1,6.830319022,230
Kundalahalli,4,3092,4,3,6.831285142,230
Vishveshwarya Layout,6,4000,6,0,6.831285142,230
RK Colony,9,1200,9,3,6.831285142,230
R.T. Nagar,2,1500,2,0,6.831473302,230
Ramamurthy Nagar,4,2916,5,1,6.831473302,230
Rajaji Nagar,4,1350,4,1,6.831473302,230
2nd Stage Nagarbhavi,4,1500,3,2,6.832192295,230
Chamrajpet,6,1500,9,3,6.832192295,230
BCC Layout,4,2700,3,2,6.832192295,230
Whitefield,5,3453,4,0,6.832939699,231
Bommenahalli,3,2940Sq. Yards,3,1,6.832939699,232
8th block Koramangala,2,1410,1,0,6.832939699,233
Mahalakshmi Puram,4,1500,5,3,6.833040609,233
2nd Stage Nagarbhavi,6,1500,4,2,6.833040609,233
Binny Pete,3,2465,5,2,6.833040609,234
Whitefield,4,2956,5,,6.833278659,234
Sanjeevini Nagar,3,2795,4,,6.833278659,235
Ring Road Nagarbhavi,4,4800,4,,6.833278659,235
Iblur Village,3,3235,3,1,6.834478651,235
1st Block HRBR Layout,8,1200,7,0,6.834478651,235
Andrahalli,4,2200,4,3,6.834478651,235
Thigalarapalya,4,3122,6,2,6.835841168,235
1st Block Jayanagar,3,1875,2,3,6.835841168,235
Jayanagar,3,1875,2,3,6.835841168,235
Shantiniketan Layout,5,2400,5,2,6.837193059,235
Seegehalli,3,4000,3,1,6.837193059,235
Seegehalli,3,3000,4,2,6.837193059,235
Sarjapur  Road,4,1500,3,0,6.839681373,235
2nd Stage Arekere Mico Layout,4,1200,4,1,6.839681373,235
Thigalarapalya,4,3122,6,2,6.839681373,235
Marathahalli,4,3400,4,3,6.839891176,235
Marathahalli,4,3800,4,3,6.839891176,235
Sarjapur  Road,4,3418,3,,6.839891176,235
KR Puram,4,3000,4,2,6.840974542,235
Domlur,3,2955,3,,6.840974542,235
Ullal Road,5,1200,5,1,6.840974542,235
Kundalahalli,4,1500,4,,6.841166118,235
2nd Block Hrbr Layout,4,1350,4,3,6.841166118,235
BCC Layout,7,1200,6,2,6.841166118,235
Malleshwaram,3,2600,3,1,6.841783399,237
Thigalarapalya,4,3122,6,2,6.841783399,237
JP Nagar,3,3103 - 3890,,,6.841783399,237.5
Jaya Mahal layout,3,2648,3,3,6.842596033,238
Thubarahalli,4,3800,4,3,6.842596033,239
Bannerghatta,3,2611,3,1,6.842596033,239
Cooke Town,3,2388,4,3,6.842834633,239
Bannerghatta Road,3,1500,4,2,6.842834633,239
Tharabanahalli,3,4395,3,2,6.842834633,240
Richmond Town,3,2150,4,,6.844164136,240
Hosur Road,5,3300,5,2,6.844164136,240
Kasavanhalli,4,3260,4,1,6.844164136,240
Ramamurthy Nagar,5,1640,4,3,6.844688738,240
1st Phase JP Nagar,8,1200,7,2,6.844688738,240
Brookefield,4,2800,4,2,6.844688738,240
Hebbal Kempapura,3,2900,4,,6.845592971,240
Nagarbhavi,6,1200,5,2,6.845592971,240
Banashankari Stage III,4,2400,4,1,6.845592971,240
Thanisandra,4,2650,4,2,6.846644529,240
Teachers Colony,4,3000,4,2,6.846644529,240
Haralur Road,4,3400,5,3,6.846644529,240
2nd Stage Nagarbhavi,5,1200,4,3,6.847231166,240
Junnasandra,4,3884,4,3,6.847231166,240
R.T. Nagar,6,1500,6,,6.847231166,240
Munnekollal,10,1200,7,,6.847531954,240
Giri Nagar,3,1350,3,0,6.847531954,240
Nagarbhavi,5,1200,4,3,6.847531954,240
Milk Colony,4,1200,4,2,6.847724976,240
Yeshwanthpur Industrial Suburb,3,2100,3,2,6.847724976,240
Poorna Pragna Layout,3,1400,2,1,6.847724976,240
Syndicate Bank Colony,4,1500,4,3,6.848072424,240
Sarjapur  Road,3,2180,3,2,6.848072424,240
4th Block Jayanagar,3,2005,3,2,6.848072424,240
Shanti Nagar,4,3000,4,,6.848472133,240
Sarjapur  Road,4,2990,4,,6.848472133,240
Whitefield,4,2850,5,0,6.848472133,240
2nd Stage Nagarbhavi,5,1200,4,3,6.848939033,240
Raja Rajeshwari Nagar,9,3600,9,3,6.848939033,240
Rajaji Nagar,3,1800,3,2,6.848939033,240
Sarjapur  Road,4,2750,5,1,6.849179009,240
Sarjapur  Road,4,2900,4,2,6.849179009,240
2nd Stage Nagarbhavi,5,1200,4,3,6.849179009,240
Anand Nagar,6,1508,5,2,6.849401149,240
2nd Stage Nagarbhavi,5,1200,4,2,6.849401149,240
Seegehalli,3,2400,4,1,6.849401149,240
D Group Employees Layout,5,4400,5,3,6.849769937,240
Nagarbhavi,5,1200,4,3,6.849769937,240
Gidada Konnenahalli,4,1200,4,2,6.849769937,240
2nd Stage Nagarbhavi,5,1200,4,3,6.85020814,240
Nagarbhavi,4,1200,4,3,6.85020814,240
1st Phase JP Nagar,4,4550,2,1,6.85020814,240
Banaswadi,5,2250,5,,6.850527928,240
2nd Stage Nagarbhavi,5,4000,4,3,6.850527928,240
Nagarbhavi,5,1200,4,3,6.850527928,240
Hosakerehalli,3,2376,3,1,6.850824464,240
Meenakunte,3,4395,3,3,6.850824464,240
Hosahalli Extension,5,2000,5,2,6.850824464,240
Banashankari Stage V,3,1200,4,1,6.850884751,240
Rajaji Nagar,3,2300,4,1,6.850884751,240
3rd Block Jayanagar,3,2150,3,3,6.850884751,240
Bank Of Baroda Colony,4,1350,4,3,6.851265731,240
Hebbal,3,3520,5,2,6.851265731,240
9th Block Jayanagar,4,1440,4,1,6.851265731,240
HRBR Layout,3,1200,3,2,6.85150843,240
Seegehalli,3,3000,4,2,6.85150843,240
Rajaji Nagar,2,1763,3,2,6.85150843,240
2nd Stage Nagarbhavi,5,1200,4,2,6.853310227,240
Sarjapur  Road,4,2758,4,1,6.853310227,240
Rajaji Nagar,3,1640,3,2,6.853310227,241
Hosur Road,4,2800 - 2870,4,0,6.853578269,241
Thyagaraja Nagar,1,1675,1,0,6.853578269,241
Sarjapur  Road,4,4395,4,2,6.853578269,242
Whitefield,4,5200,5,3,6.854163168,242
Richmond Town,4,2380,4,3,6.854163168,242
Sarjapur  Road,4,4395,4,2,6.854163168,242
Sarjapur  Road,4,4395,4,2,6.854522409,242
Harlur,4,1200,4,,6.854522409,243
Harlur,4,1200,4,,6.854522409,244
Kengeri,4,2894,4,1,6.854701347,245
Hebbal,3,2400,4,1,6.854701347,245
2nd Stage Nagarbhavi,4,1200,4,2,6.854701347,245
Haralur Road,4,1200,4,,6.854714732,245
Thigalarapalya,4,3122,6,2,6.854714732,245
M C Layout,6,2400,6,,6.854714732,245
Nagawara Junction,4,3500,4,2,6.855065813,245
Kanakpura Road,4,2689,6,2,6.855065813,245
Hosakerehalli,3,2480,3,2,6.855065813,245
Bellandur,4,3600,4,,6.855447634,245
Kundalahalli,4,2500,5,2,6.855447634,245
Thigalarapalya,4,3122,6,2,6.855447634,245
Jakkur,4,2249.81,4,2,6.855622576,245
Koramangala,3,1866,4,2,6.855622576,245
HSR Layout,5,4200,5,,6.855622576,245
Rajaji Nagar,3,1640,3,3,6.855708364,245
Bannerghatta,4,1791 - 4000,,,6.855708364,246
KR Puram,4,3628,4,1,6.855708364,246
Hebbal,4,2470,5,2,6.855932512,247
Whitefield,4,3453,4,2,6.855932512,247
Hosakerehalli,4,3024,5,1,6.855932512,248
KR Puram,4,2065,4,0,6.856103872,248
Jakkur,4,3467.86,6,3,6.856103872,249
Thigalarapalya,4,3362,5,2,6.856103872,249
Old Airport Road,3,2392,3,2,6.856135081,249
Kodigehalli,4,1320,4,3,6.856135081,249
ISRO Layout,6,4400,6,3,6.856135081,250
Hennur Road,8,5000,8,,6.856726326,250
Ejipura,7,1800,7,1,6.856726326,250
Meenakunte,4,4111,4,2,6.856726326,250
Srirampura,6,1450,6,0,6.859245122,250
Mahalakshmi Layout,6,1200,7,3,6.859245122,250
7th Phase JP Nagar,8,1200,8,,6.859245122,250
ITI Layout,6,2160,5,1,6.860059982,250
Marathahalli,4,3800,4,3,6.860059982,250
1st Phase JP Nagar,4,2825,4,3,6.860059982,250
Whitefield,4,3000,5,3,6.860067598,250
5th Block Hbr Layout,6,1200,6,2,6.860067598,250
Nandi Durga Road,3,2500,3,1,6.860067598,250
JP Nagar,3,2000,3,2,6.860098787,250
Bannerghatta,4,3012,6,2,6.860098787,250
Chamrajpet,4,1080,4,2,6.860098787,250
6th Phase JP Nagar,4,3245,4,,6.861548028,250
Ramamurthy Nagar,7,1500,9,2,6.861548028,250
Hebbal,3,2526,2,2,6.861548028,250
Malleshwaram,3,2000,3,2,6.863184039,250
Giri Nagar,7,4500,5,3,6.863184039,250
Mathikere Extension,3,3000,3,0,6.863184039,250
Dhanalakshmi Layout,6,1222,5,3,6.863400475,250
HRBR Layout,3,2800,3,2,6.863400475,250
Hosakerehalli,5,2400,5,,6.863400475,250
Sanjay nagar,5,3300,3,,6.864730498,250
Whitefield,5,3227,5,0,6.864730498,250
Ardendale,4,3198,4,,6.864730498,250
Laxmi Sagar Layout,3,3100,3,3,6.865264907,250
1st Stage Radha Krishna Layout,6,1790,5,1,6.865264907,250
Malleshpalya,4,2592,4,2,6.865264907,250
Bommenahalli,3,3339,3,0,6.865313433,250
HRBR Layout,6,1200,6,3,6.865313433,250
Kasturi Nagar,4,1200,4,2,6.865313433,250
Chandapura,4,4800,4,3,6.865788207,250
Banashankari,3,2582,5,2,6.865788207,250
Sahakara Nagar,3,1350,3,1,6.865788207,250
Rajaji Nagar,3,1800,2,2,6.866750203,250
Chamundi Nagar,7,2800,7,1,6.866750203,250
OLd Gurappanapalya,4,2849,5,,6.866750203,250
Lakkasandra Extension,5,1280,3,1,6.870971793,250
1st Block BEL Layout,4,1800,5,1,6.870971793,250
Whitefield,4,3425,5,2,6.870971793,250
Kumara Park,2,1150,2,0,6.870976759,250
sarjapura main road,4,2400,4,3,6.870976759,250
Indira Nagar,4,3200,3,2,6.870976759,250
Basaveshwara Nagar,8,1230,6,0,6.872089194,250
HAL 2nd Stage,7,1000,7,3,6.872089194,250
Whitefield,3,1500,3,1,6.872089194,250
Rajaji Nagar,6,3000,6,3,6.873130198,250
Palace Guttahalli,6,1680,4,1,6.873130198,250
Whitefield,4,1920,5,2,6.873130198,250
KR Garden,3,1700,3,1,6.873592404,250
Kanakpura Road,4,3170,4,3,6.873592404,250
Doddaballapur,3,2400,3,1,6.873592404,250
Rajaji Nagar,2,1056,1,0,6.8743744,250
Pampa Extension,4,1200,4,2,6.8743744,250
Meenakunte,3,3900,3,3,6.8743744,250
Amblipura,4,2950,4,2,6.876501364,250
Bileshivale,4,5400,4,,6.876501364,250
Koramangala,3,1700,3,3,6.876501364,250
LB Shastri Nagar,8,2400,8,1,6.877123174,250
Mahalakshmi Puram,5,1550,3,1,6.877123174,250
Kathreguppe,8,1200,8,3,6.877123174,250
Attibele,4,2400,2,2,6.877542801,250
Ardendale,3,2500,3,1,6.877542801,250
Whitefield,4,1575,4,3,6.877542801,250
Cooke Town,3,2300,3,1,6.879262946,250
Thigalarapalya,4,3122,6,2,6.879262946,250
Kothanur,4,1600,4,3,6.879262946,250
5th Phase JP Nagar,8,1200,7,3,6.880992594,250
Basavangudi,4,2453,3,2,6.880992594,250
"JP Nagar 8th Phase, ",4,5000,5,,6.880992594,250
Ramamurthy Nagar,7,1500,9,2,6.881778623,250
Old Airport Road,4,3356,4,,6.881778623,251
Yelahanka,3,2710,3,1,6.881778623,251
Nagavara,3,2400,3,3,6.882572563,251
Rajaji Nagar,3,1640,3,2,6.882572563,251
Iblur Village,4,3596,5,1,6.882572563,251
Rajaji Nagar,4,2563 - 2733,5,0,6.882954326,251.5
Giri Nagar,3,1800,3,2,6.882954326,252
Iblur Village,4,3596,5,0,6.882954326,252
HAL 2nd Stage,3,2100,3,,6.884826407,252
Vijayanagar,4,2100,6,1,6.884826407,252
Nagavara,3,2400,3,2,6.884826407,252
Malleshwaram,4,2800,4,2,6.886298316,252
Bommasandra,5,1400,6,3,6.886298316,252
Sarakki Nagar,3,2121,4,3,6.886298316,253
Kengeri,4,2400,5,2,6.888438528,253
Whitefield,4,3410,5,3,6.888438528,253
Hennur Road,4,2950,4,3,6.888438528,253
Bikasipura,4,4200,4,2,6.888762611,255
Meenakunte,4,4428,4,2,6.888762611,255
Haralur Road,5,1200,5,,6.888762611,255
6th Block Jayanagar,3,2100,4,2,6.888923007,255
Ambedkar Nagar,4,3565,4,3,6.888923007,255
ISRO Layout,4,4200,4,2,6.888923007,255
KR Puram,5,3300,3,1,6.889045997,255
Indra Nagar,3,1550,3,2,6.889045997,258
Rajaji Nagar,4,2733,5,2,6.889045997,259
Muthurayya Swamy Layout,3,2405,4,2,6.889373104,260
RMV 2nd Stage,4,1150,4,2,6.889373104,260
Hebbal,3,3450,5,2,6.889373104,260
Sector 6 HSR Layout,4,3000,5,2,6.889634603,260
Haralur Road,4,3385,5,,6.889634603,260
Cambridge Layout,3,2400,3,1,6.889634603,260
Sarakki Nagar,3,2289,3,2,6.890508224,260
Rajaji Nagar,3,1800,3,3,6.890508224,260
Kodihalli,3,2392,4,2,6.890508224,260
Harlur,4,3385,4,,6.891731041,260
Kodihalli,3,2408,4,2,6.891731041,260
Basavangudi,4,2600,4,3,6.891731041,260
Whitefield,4,3262,4,2,6.892306935,260
Mahadevpura,5,3295,4,2,6.892306935,260
Bannerghatta Road,4,315Sq. Yards,5,,6.892306935,260
Rajaji Nagar,5,1200,3,1,6.893043578,260
Bellandur,4,3600,4,0,6.893043578,260
Yeshwanthpur,3,3027,4,3,6.893043578,260
Old Madras Road,4,2600,4,,6.893260095,260
Kodihalli,3,2500,4,1,6.893260095,260
Bannerghatta Road,4,2700,4,3,6.893260095,260
Electronic City Phase II,4,6000,4,,6.893260157,260
Frazer Town,3,2400,3,2,6.893260157,260
Hosakerehalli,3,2480,4,1,6.893260157,260
Jakkur Plantation,3,2750,3,,6.893316744,260
Yelahanka,4,3990,4,1,6.893316744,260
Meenakunte,3,3200,3,0,6.893316744,260
Hebbal Kempapura,3,3408,3,3,6.89577421,260
Iblur Village,4,3596,5,1,6.89577421,260
Venkatapura,3,2700,2,1,6.89577421,260
Munivenkatppa Layout,4,2375,3,,6.89584933,260
Sarjapur  Road,3,2650,3,2,6.89584933,260
Nagadevanahalli,5,1200,5,,6.89584933,260
Rajaji Nagar,6,3900,6,3,6.897184737,260
8th Phase JP Nagar,6,1200,6,1,6.897184737,260
7th Phase JP Nagar,3,2980,4,2,6.897184737,260
Prashanth Nagar,6,1200,5,0,6.897481352,260
Nagarbhavi,5,1200,5,1,6.897481352,260
HAL 2nd Stage,8,1000,7,3,6.897481352,260
Koramangala,3,1605,3,2,6.898307363,260
Cooke Town,3,1600,3,2,6.898307363,260
Jakkur,4,2249.81 - 4112.19,,,6.898307363,260.5
Jakkur,4,2249.81 - 4112.19,4,0,6.898359644,260.5
Whitefield,3,3117,3,2,6.898359644,261
Gopalapura,3,1950.2,3,2,6.898359644,261
Hosakerehalli,3,2378,3,1,6.90076533,262
Rajaji Nagar,2,1763,3,2,6.90076533,262
Rajaji Nagar,3,1640,3,2,6.90076533,262
Old Airport Road,4,3496,4,,6.901876796,262
Old Airport Road,4,3504,4,,6.901876796,262
Sri Balaji Krupa Layout,4,1750,4,2,6.901876796,263
Veer Sandra,4,3000,4,3,6.902592582,264
Arekere,9,4125Perch,9,,6.902592582,265
Jalahalli,5,3100,4,,6.902592582,265
Basavangudi,3,2150,3,2,6.902937655,265
Nagarbhavi,3,1200,3,2,6.902937655,265
Frazer Town,3,2560,3,2,6.902937655,265
Kothanur,4,3400,5,0,6.90303639,265
Chikkalasandra,5,1500,5,3,6.90303639,265
Hosakerehalli,3,2480,4,1,6.90303639,265
Whitefield,4,3940,5,3,6.90353685,265
Lakshmiamma Garden,3,3000,3,1,6.90353685,265
Infantry Road,4,2170,3,2,6.90353685,265
Bannerghatta,4,3012,6,2,6.90536678,268
EPIP Zone,3,2500,3,1,6.90536678,268
Rajaji Nagar,3,1640,3,2,6.90536678,268
Iblur Village,4,3596,4,2,6.905817831,268
Omarbagh Layout,4,3300 - 3335,5,0,6.905817831,268.5
Whitefield,5,2297,5,2,6.905817831,269
Yelahanka,4,3206,5,,6.90708297,270
